index, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 62 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 81 %, 32 %, 4203 MiB
1, 49 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 34 %, 4203 MiB
1, 78 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 21 %, 4203 MiB
1, 92 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 59 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 34 %, 4203 MiB
1, 49 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 35 %, 4203 MiB
1, 56 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 32 %, 4203 MiB
1, 92 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 24 %, 4203 MiB
1, 86 %, 27 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 54 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 92 %, 35 %, 4203 MiB
1, 56 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 30 %, 4203 MiB
1, 94 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 42 %, 14 %, 4203 MiB
1, 81 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 80 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 24 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 35 %, 4203 MiB
1, 63 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 79 %, 27 %, 4203 MiB
1, 96 %, 37 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 72 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 73 %, 29 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 70 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 81 %, 28 %, 4203 MiB
1, 94 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 80 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 66 %, 27 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 36 %, 4203 MiB
1, 66 %, 27 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 75 %, 26 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 27 %, 6 %, 4203 MiB
1, 73 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 20 %, 4203 MiB
1, 70 %, 22 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 78 %, 31 %, 4203 MiB
1, 53 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 78 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 22 %, 4203 MiB
1, 89 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 57 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 86 %, 33 %, 4203 MiB
1, 52 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 81 %, 32 %, 4203 MiB
1, 37 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 34 %, 4203 MiB
1, 85 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 77 %, 30 %, 4203 MiB
1, 90 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 56 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 22 %, 4203 MiB
1, 54 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 92 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 86 %, 34 %, 4203 MiB
1, 90 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 33 %, 4203 MiB
1, 53 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 22 %, 4203 MiB
1, 55 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 22 %, 4203 MiB
1, 92 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 35 %, 4203 MiB
1, 87 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 31 %, 4203 MiB
1, 51 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 23 %, 4203 MiB
1, 57 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 14 %, 9 %, 4203 MiB
1, 60 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 24 %, 4203 MiB
1, 95 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 36 %, 4203 MiB
1, 73 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 78 %, 26 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 73 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 73 %, 29 %, 4203 MiB
1, 93 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 34 %, 4203 MiB
1, 57 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 35 %, 4203 MiB
1, 50 %, 15 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 30 %, 4203 MiB
1, 42 %, 14 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 67 %, 23 %, 4203 MiB
1, 45 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 64 %, 22 %, 4203 MiB
1, 45 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 49 %, 18 %, 4203 MiB
1, 55 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 50 %, 18 %, 4203 MiB
1, 79 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 35 %, 16 %, 4203 MiB
1, 89 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 32 %, 4203 MiB
1, 92 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 34 %, 4203 MiB
1, 57 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 22 %, 4203 MiB
1, 50 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 89 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 90 %, 35 %, 4203 MiB
1, 92 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 33 %, 4203 MiB
1, 54 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 49 %, 17 %, 4203 MiB
1, 18 %, 8 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 56 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 24 %, 4203 MiB
1, 94 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 35 %, 4203 MiB
1, 82 %, 26 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 30 %, 4203 MiB
1, 53 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 61 %, 25 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 25 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 63 %, 26 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 37 %, 4203 MiB
1, 67 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 75 %, 26 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 68 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 75 %, 30 %, 4203 MiB
1, 52 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 34 %, 4203 MiB
1, 77 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 64 %, 22 %, 4203 MiB
1, 92 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 20 %, 4203 MiB
1, 59 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 79 %, 31 %, 4203 MiB
1, 50 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 35 %, 4203 MiB
1, 82 %, 32 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 21 %, 4203 MiB
1, 88 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 20 %, 4203 MiB
1, 57 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 35 %, 4203 MiB
1, 50 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 89 %, 34 %, 4203 MiB
1, 37 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 33 %, 4203 MiB
1, 85 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 23 %, 4203 MiB
1, 92 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 23 %, 4203 MiB
1, 55 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 36 %, 4203 MiB
1, 55 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 30 %, 4203 MiB
1, 92 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 88 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 21 %, 4203 MiB
1, 88 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 59 %, 24 %, 4203 MiB
1, 53 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 36 %, 4203 MiB
1, 56 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 79 %, 27 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 73 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 70 %, 28 %, 4203 MiB
1, 53 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 35 %, 4203 MiB
1, 73 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 69 %, 23 %, 4203 MiB
1, 95 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 20 %, 4203 MiB
1, 63 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 32 %, 4203 MiB
1, 50 %, 17 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 34 %, 4203 MiB
1, 83 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 22 %, 4203 MiB
1, 89 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 52 %, 20 %, 4203 MiB
1, 57 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 55 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 93 %, 36 %, 4203 MiB
1, 56 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 84 %, 29 %, 4203 MiB
1, 91 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 87 %, 28 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 64 %, 26 %, 4203 MiB
1, 53 %, 20 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 96 %, 37 %, 4203 MiB
1, 59 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 76 %, 26 %, 4203 MiB
1, 94 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 72 %, 24 %, 4203 MiB
1, 96 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 20 %, 4203 MiB
1, 73 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 77 %, 30 %, 4203 MiB
1, 53 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 35 %, 4203 MiB
1, 72 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 62 %, 21 %, 4203 MiB
1, 96 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 51 %, 20 %, 4203 MiB
1, 59 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 88 %, 34 %, 4203 MiB
1, 50 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 35 %, 4203 MiB
1, 77 %, 30 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 64 %, 22 %, 4203 MiB
1, 94 %, 33 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 53 %, 20 %, 4203 MiB
1, 60 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 87 %, 34 %, 4203 MiB
1, 49 %, 19 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 34 %, 4203 MiB
1, 86 %, 34 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 80 %, 32 %, 4203 MiB
1, 90 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 84 %, 33 %, 4203 MiB
1, 92 %, 31 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 34 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 58 %, 21 %, 4203 MiB
1, 53 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 21 %, 4203 MiB
1, 91 %, 35 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 91 %, 35 %, 4203 MiB
1, 90 %, 29 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 94 %, 32 %, 4203 MiB
1, 55 %, 21 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 57 %, 23 %, 4203 MiB
1, 56 %, 23 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 56 %, 22 %, 4203 MiB
1, 58 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 61 %, 25 %, 4203 MiB
1, 95 %, 36 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 95 %, 36 %, 4203 MiB
1, 74 %, 24 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 74 %, 25 %, 4203 MiB
1, 52 %, 18 %, 3781 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 4205 MiB
1, 0 %, 0 %, 3783 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 4205 MiB
1, 0 %, 0 %, 3783 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 4205 MiB
1, 0 %, 0 %, 3783 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 1 %, 0 %, 4207 MiB
1, 1 %, 0 %, 3785 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 52 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 49 %, 2 %, 10911 MiB
1, 46 %, 23 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 51 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 10911 MiB
1, 0 %, 0 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 51 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 10911 MiB
1, 0 %, 0 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 60 %, 10911 MiB
1, 100 %, 52 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 55 %, 25 %, 10911 MiB
1, 12 %, 4 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 69 %, 10911 MiB
1, 100 %, 65 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 45 %, 10911 MiB
1, 83 %, 35 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 70 %, 10911 MiB
1, 100 %, 66 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 51 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 76 %, 51 %, 10911 MiB
1, 100 %, 79 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 51 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 76 %, 42 %, 10911 MiB
1, 100 %, 79 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 51 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 73 %, 16 %, 10911 MiB
1, 9 %, 1 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 51 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 43 %, 2 %, 10911 MiB
1, 0 %, 0 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 100 %, 51 %, 10911 MiB
1, 100 %, 52 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
0, 0 %, 0 %, 10911 MiB
1, 0 %, 0 %, 10201 MiB
2, 0 %, 0 %, 0 MiB
3, 0 %, 0 %, 0 MiB
